customer_id,address_id,date_from,address_type,date_to
19004,19004,2009-05-28 12:25:27,dxoy1,2010-09-11 21:02:51
29004,29004,2009-05-28 12:25:27,dxoy2,2010-09-11 21:02:51
39004,39004,2009-05-28 12:25:27,dxoy3,2010-09-11 21:02:51
49004,49004,2009-05-28 12:25:27,dxoy4,2010-09-11 21:02:51
9005,9005,2009-07-07 23:27:22,fuar,1981-08-21 03:01:01
19005,19005,2009-07-07 23:27:22,fuar1,1981-08-21 03:01:01
29005,29005,2009-07-07 23:27:22,fuar2,1981-08-21 03:01:01
39005,39005,2009-07-07 23:27:22,fuar3,1981-08-21 03:01:01
49005,49005,2009-07-07 23:27:22,fuar4,1981-08-21 03:01:01
9006,9006,2014-01-18 00:54:00,shdb,2005-06-03 11:14:42
19006,19006,2014-01-18 00:54:00,shdb1,2005-06-03 11:14:42
29006,29006,2014-01-18 00:54:00,shdb2,2005-06-03 11:14:42
39006,39006,2014-01-18 00:54:00,shdb3,2005-06-03 11:14:42
49006,49006,2014-01-18 00:54:00,shdb4,2005-06-03 11:14:42
9007,9007,1980-09-25 11:22:20,qaha,1989-07-02 21:14:31
19007,19007,1980-09-25 11:22:20,qaha1,1989-07-02 21:14:31
29007,29007,1980-09-25 11:22:20,qaha2,1989-07-02 21:14:31
39007,39007,1980-09-25 11:22:20,qaha3,1989-07-02 21:14:31
49007,49007,1980-09-25 11:22:20,qaha4,1989-07-02 21:14:31
9008,9008,2025-06-25 16:21:35,qlwb,1972-04-01 19:39:06
19008,19008,2025-06-25 16:21:35,qlwb1,1972-04-01 19:39:06
29008,29008,2025-06-25 16:21:35,qlwb2,1972-04-01 19:39:06
39008,39008,2025-06-25 16:21:35,qlwb3,1972-04-01 19:39:06
49008,49008,2025-06-25 16:21:35,qlwb4,1972-04-01 19:39:06
9009,9009,1998-11-09 09:41:24,kmbp,1987-09-12 04:49:34
19009,19009,1998-11-09 09:41:24,kmbp1,1987-09-12 04:49:34
29009,29009,1998-11-09 09:41:24,kmbp2,1987-09-12 04:49:34
39009,39009,1998-11-09 09:41:24,kmbp3,1987-09-12 04:49:34
49009,49009,1998-11-09 09:41:24,kmbp4,1987-09-12 04:49:34
9010,9010,1977-04-30 18:31:02,uvkn,1970-08-13 22:14:43
19010,19010,1977-04-30 18:31:02,uvkn1,1970-08-13 22:14:43
29010,29010,1977-04-30 18:31:02,uvkn2,1970-08-13 22:14:43
39010,39010,1977-04-30 18:31:02,uvkn3,1970-08-13 22:14:43
49010,49010,1977-04-30 18:31:02,uvkn4,1970-08-13 22:14:43
9011,9011,2013-06-21 17:20:25,yznx,1991-07-29 13:04:19
19011,19011,2013-06-21 17:20:25,yznx1,1991-07-29 13:04:19
29011,29011,2013-06-21 17:20:25,yznx2,1991-07-29 13:04:19
39011,39011,2013-06-21 17:20:25,yznx3,1991-07-29 13:04:19
49011,49011,2013-06-21 17:20:25,yznx4,1991-07-29 13:04:19
9012,9012,2004-05-11 20:50:13,dtcr,1991-01-23 09:52:28
19012,19012,2004-05-11 20:50:13,dtcr1,1991-01-23 09:52:28
29012,29012,2004-05-11 20:50:13,dtcr2,1991-01-23 09:52:28
39012,39012,2004-05-11 20:50:13,dtcr3,1991-01-23 09:52:28
49012,49012,2004-05-11 20:50:13,dtcr4,1991-01-23 09:52:28
9013,9013,1992-07-26 08:44:32,xvgq,2006-03-28 20:18:01
19013,19013,1992-07-26 08:44:32,xvgq1,2006-03-28 20:18:01
29013,29013,1992-07-26 08:44:32,xvgq2,2006-03-28 20:18:01
39013,39013,1992-07-26 08:44:32,xvgq3,2006-03-28 20:18:01
49013,49013,1992-07-26 08:44:32,xvgq4,2006-03-28 20:18:01
9014,9014,1994-10-22 12:05:04,fkjp,1977-08-24 16:44:47
19014,19014,1994-10-22 12:05:04,fkjp1,1977-08-24 16:44:47
29014,29014,1994-10-22 12:05:04,fkjp2,1977-08-24 16:44:47
39014,39014,1994-10-22 12:05:04,fkjp3,1977-08-24 16:44:47
49014,49014,1994-10-22 12:05:04,fkjp4,1977-08-24 16:44:47
9015,9015,1971-02-01 20:31:53,sysr,1976-12-07 09:38:10
19015,19015,1971-02-01 20:31:53,sysr1,1976-12-07 09:38:10
29015,29015,1971-02-01 20:31:53,sysr2,1976-12-07 09:38:10
39015,39015,1971-02-01 20:31:53,sysr3,1976-12-07 09:38:10
49015,49015,1971-02-01 20:31:53,sysr4,1976-12-07 09:38:10
9016,9016,2023-06-21 16:31:54,asfb,2004-06-04 11:17:34
19016,19016,2023-06-21 16:31:54,asfb1,2004-06-04 11:17:34
29016,29016,2023-06-21 16:31:54,asfb2,2004-06-04 11:17:34
39016,39016,2023-06-21 16:31:54,asfb3,2004-06-04 11:17:34
49016,49016,2023-06-21 16:31:54,asfb4,2004-06-04 11:17:34
9017,9017,1983-12-27 08:38:35,gpcu,2005-05-23 03:35:12
19017,19017,1983-12-27 08:38:35,gpcu1,2005-05-23 03:35:12
29017,29017,1983-12-27 08:38:35,gpcu2,2005-05-23 03:35:12
39017,39017,1983-12-27 08:38:35,gpcu3,2005-05-23 03:35:12
49017,49017,1983-12-27 08:38:35,gpcu4,2005-05-23 03:35:12
9018,9018,2001-11-18 04:18:38,wytw,2017-10-22 13:58:29
19018,19018,2001-11-18 04:18:38,wytw1,2017-10-22 13:58:29
29018,29018,2001-11-18 04:18:38,wytw2,2017-10-22 13:58:29
39018,39018,2001-11-18 04:18:38,wytw3,2017-10-22 13:58:29
49018,49018,2001-11-18 04:18:38,wytw4,2017-10-22 13:58:29
9019,9019,1978-02-10 11:28:28,rnex,2024-02-07 18:35:23
19019,19019,1978-02-10 11:28:28,rnex1,2024-02-07 18:35:23
29019,29019,1978-02-10 11:28:28,rnex2,2024-02-07 18:35:23
39019,39019,1978-02-10 11:28:28,rnex3,2024-02-07 18:35:23
49019,49019,1978-02-10 11:28:28,rnex4,2024-02-07 18:35:23
9020,9020,1986-03-11 17:58:49,xoen,1973-06-17 19:02:37
19020,19020,1986-03-11 17:58:49,xoen1,1973-06-17 19:02:37
29020,29020,1986-03-11 17:58:49,xoen2,1973-06-17 19:02:37
39020,39020,1986-03-11 17:58:49,xoen3,1973-06-17 19:02:37
49020,49020,1986-03-11 17:58:49,xoen4,1973-06-17 19:02:37
9021,9021,1983-05-06 12:13:42,psyx,2020-07-27 11:35:14
19021,19021,1983-05-06 12:13:42,psyx1,2020-07-27 11:35:14
29021,29021,1983-05-06 12:13:42,psyx2,2020-07-27 11:35:14
39021,39021,1983-05-06 12:13:42,psyx3,2020-07-27 11:35:14
49021,49021,1983-05-06 12:13:42,psyx4,2020-07-27 11:35:14
9022,9022,2023-06-02 19:05:34,cjye,2022-07-10 18:05:09
19022,19022,2023-06-02 19:05:34,cjye1,2022-07-10 18:05:09
29022,29022,2023-06-02 19:05:34,cjye2,2022-07-10 18:05:09
39022,39022,2023-06-02 19:05:34,cjye3,2022-07-10 18:05:09
49022,49022,2023-06-02 19:05:34,cjye4,2022-07-10 18:05:09
9023,9023,1993-02-03 06:55:02,kfuj,1988-09-12 22:14:15
19023,19023,1993-02-03 06:55:02,kfuj1,1988-09-12 22:14:15
29023,29023,1993-02-03 06:55:02,kfuj2,1988-09-12 22:14:15
39023,39023,1993-02-03 06:55:02,kfuj3,1988-09-12 22:14:15
49023,49023,1993-02-03 06:55:02,kfuj4,1988-09-12 22:14:15
9024,9024,1988-11-11 22:51:49,omkm,1982-03-22 04:46:13
19024,19024,1988-11-11 22:51:49,omkm1,1982-03-22 04:46:13
29024,29024,1988-11-11 22:51:49,omkm2,1982-03-22 04:46:13
39024,39024,1988-11-11 22:51:49,omkm3,1982-03-22 04:46:13
49024,49024,1988-11-11 22:51:49,omkm4,1982-03-22 04:46:13
9025,9025,2023-11-07 05:41:26,smsh,1988-04-06 22:17:54
19025,19025,2023-11-07 05:41:26,smsh1,1988-04-06 22:17:54
29025,29025,2023-11-07 05:41:26,smsh2,1988-04-06 22:17:54
39025,39025,2023-11-07 05:41:26,smsh3,1988-04-06 22:17:54
49025,49025,2023-11-07 05:41:26,smsh4,1988-04-06 22:17:54
9026,9026,1977-07-22 18:52:56,dvbh,2000-03-08 20:07:47
19026,19026,1977-07-22 18:52:56,dvbh1,2000-03-08 20:07:47
29026,29026,1977-07-22 18:52:56,dvbh2,2000-03-08 20:07:47
39026,39026,1977-07-22 18:52:56,dvbh3,2000-03-08 20:07:47
49026,49026,1977-07-22 18:52:56,dvbh4,2000-03-08 20:07:47
9027,9027,1975-09-15 03:00:17,ezex,1996-09-08 21:39:34
19027,19027,1975-09-15 03:00:17,ezex1,1996-09-08 21:39:34
29027,29027,1975-09-15 03:00:17,ezex2,1996-09-08 21:39:34
39027,39027,1975-09-15 03:00:17,ezex3,1996-09-08 21:39:34
49027,49027,1975-09-15 03:00:17,ezex4,1996-09-08 21:39:34
9028,9028,2020-05-05 09:34:25,jhou,1983-08-04 13:03:42
19028,19028,2020-05-05 09:34:25,jhou1,1983-08-04 13:03:42
29028,29028,2020-05-05 09:34:25,jhou2,1983-08-04 13:03:42
39028,39028,2020-05-05 09:34:25,jhou3,1983-08-04 13:03:42
49028,49028,2020-05-05 09:34:25,jhou4,1983-08-04 13:03:42
9029,9029,1979-03-19 09:22:48,tjgf,2004-02-14 10:23:18
19029,19029,1979-03-19 09:22:48,tjgf1,2004-02-14 10:23:18
29029,29029,1979-03-19 09:22:48,tjgf2,2004-02-14 10:23:18
39029,39029,1979-03-19 09:22:48,tjgf3,2004-02-14 10:23:18
49029,49029,1979-03-19 09:22:48,tjgf4,2004-02-14 10:23:18
9030,9030,2018-01-26 06:19:44,fqou,2023-11-26 01:55:49
19030,19030,2018-01-26 06:19:44,fqou1,2023-11-26 01:55:49
29030,29030,2018-01-26 06:19:44,fqou2,2023-11-26 01:55:49
39030,39030,2018-01-26 06:19:44,fqou3,2023-11-26 01:55:49
49030,49030,2018-01-26 06:19:44,fqou4,2023-11-26 01:55:49
9031,9031,1972-01-30 12:51:45,gsbx,2024-10-31 00:29:20
19031,19031,1972-01-30 12:51:45,gsbx1,2024-10-31 00:29:20
29031,29031,1972-01-30 12:51:45,gsbx2,2024-10-31 00:29:20
39031,39031,1972-01-30 12:51:45,gsbx3,2024-10-31 00:29:20
49031,49031,1972-01-30 12:51:45,gsbx4,2024-10-31 00:29:20
9032,9032,2008-08-25 15:06:09,lvjj,1996-03-18 19:20:00
19032,19032,2008-08-25 15:06:09,lvjj1,1996-03-18 19:20:00
29032,29032,2008-08-25 15:06:09,lvjj2,1996-03-18 19:20:00
39032,39032,2008-08-25 15:06:09,lvjj3,1996-03-18 19:20:00
49032,49032,2008-08-25 15:06:09,lvjj4,1996-03-18 19:20:00
9033,9033,1996-02-28 11:43:52,owdy,2019-03-07 22:14:08
19033,19033,1996-02-28 11:43:52,owdy1,2019-03-07 22:14:08
29033,29033,1996-02-28 11:43:52,owdy2,2019-03-07 22:14:08
39033,39033,1996-02-28 11:43:52,owdy3,2019-03-07 22:14:08
49033,49033,1996-02-28 11:43:52,owdy4,2019-03-07 22:14:08
9034,9034,2021-04-28 19:03:12,chqn,1995-08-19 13:15:31
19034,19034,2021-04-28 19:03:12,chqn1,1995-08-19 13:15:31
29034,29034,2021-04-28 19:03:12,chqn2,1995-08-19 13:15:31
39034,39034,2021-04-28 19:03:12,chqn3,1995-08-19 13:15:31
49034,49034,2021-04-28 19:03:12,chqn4,1995-08-19 13:15:31
9035,9035,2016-02-03 00:52:31,khop,2022-04-03 23:18:11
19035,19035,2016-02-03 00:52:31,khop1,2022-04-03 23:18:11
29035,29035,2016-02-03 00:52:31,khop2,2022-04-03 23:18:11
39035,39035,2016-02-03 00:52:31,khop3,2022-04-03 23:18:11
49035,49035,2016-02-03 00:52:31,khop4,2022-04-03 23:18:11
9036,9036,2015-09-27 18:55:05,ebko,2024-02-22 19:42:56
19036,19036,2015-09-27 18:55:05,ebko1,2024-02-22 19:42:56
29036,29036,2015-09-27 18:55:05,ebko2,2024-02-22 19:42:56
39036,39036,2015-09-27 18:55:05,ebko3,2024-02-22 19:42:56
49036,49036,2015-09-27 18:55:05,ebko4,2024-02-22 19:42:56
9037,9037,2023-02-10 00:57:05,trgx,1999-03-01 04:28:03
19037,19037,2023-02-10 00:57:05,trgx1,1999-03-01 04:28:03
29037,29037,2023-02-10 00:57:05,trgx2,1999-03-01 04:28:03
39037,39037,2023-02-10 00:57:05,trgx3,1999-03-01 04:28:03
49037,49037,2023-02-10 00:57:05,trgx4,1999-03-01 04:28:03
9038,9038,1996-10-23 02:39:48,gbao,2022-02-21 00:15:47
19038,19038,1996-10-23 02:39:48,gbao1,2022-02-21 00:15:47
29038,29038,1996-10-23 02:39:48,gbao2,2022-02-21 00:15:47
39038,39038,1996-10-23 02:39:48,gbao3,2022-02-21 00:15:47
49038,49038,1996-10-23 02:39:48,gbao4,2022-02-21 00:15:47
9039,9039,2023-06-14 06:52:11,sopv,1988-11-12 23:39:48
19039,19039,2023-06-14 06:52:11,sopv1,1988-11-12 23:39:48
29039,29039,2023-06-14 06:52:11,sopv2,1988-11-12 23:39:48
39039,39039,2023-06-14 06:52:11,sopv3,1988-11-12 23:39:48
49039,49039,2023-06-14 06:52:11,sopv4,1988-11-12 23:39:48
9040,9040,1974-08-09 18:09:31,qlok,1999-07-16 19:37:07
19040,19040,1974-08-09 18:09:31,qlok1,1999-07-16 19:37:07
29040,29040,1974-08-09 18:09:31,qlok2,1999-07-16 19:37:07
39040,39040,1974-08-09 18:09:31,qlok3,1999-07-16 19:37:07
49040,49040,1974-08-09 18:09:31,qlok4,1999-07-16 19:37:07
9041,9041,2020-08-18 08:40:45,mwos,2019-11-29 09:57:15
19041,19041,2020-08-18 08:40:45,mwos1,2019-11-29 09:57:15
29041,29041,2020-08-18 08:40:45,mwos2,2019-11-29 09:57:15
39041,39041,2020-08-18 08:40:45,mwos3,2019-11-29 09:57:15
49041,49041,2020-08-18 08:40:45,mwos4,2019-11-29 09:57:15
9042,9042,1979-07-24 11:12:31,guej,1974-11-03 14:49:21
19042,19042,1979-07-24 11:12:31,guej1,1974-11-03 14:49:21
29042,29042,1979-07-24 11:12:31,guej2,1974-11-03 14:49:21
39042,39042,1979-07-24 11:12:31,guej3,1974-11-03 14:49:21
49042,49042,1979-07-24 11:12:31,guej4,1974-11-03 14:49:21
9043,9043,1977-06-05 06:30:44,nihg,1993-08-15 23:30:05
19043,19043,1977-06-05 06:30:44,nihg1,1993-08-15 23:30:05
29043,29043,1977-06-05 06:30:44,nihg2,1993-08-15 23:30:05
39043,39043,1977-06-05 06:30:44,nihg3,1993-08-15 23:30:05
49043,49043,1977-06-05 06:30:44,nihg4,1993-08-15 23:30:05
9044,9044,1975-12-18 09:59:26,juwf,1999-04-23 07:22:20
19044,19044,1975-12-18 09:59:26,juwf1,1999-04-23 07:22:20
29044,29044,1975-12-18 09:59:26,juwf2,1999-04-23 07:22:20
39044,39044,1975-12-18 09:59:26,juwf3,1999-04-23 07:22:20
49044,49044,1975-12-18 09:59:26,juwf4,1999-04-23 07:22:20
9045,9045,1988-02-26 08:04:48,zhrl,2005-02-20 00:26:13
19045,19045,1988-02-26 08:04:48,zhrl1,2005-02-20 00:26:13
29045,29045,1988-02-26 08:04:48,zhrl2,2005-02-20 00:26:13
39045,39045,1988-02-26 08:04:48,zhrl3,2005-02-20 00:26:13
49045,49045,1988-02-26 08:04:48,zhrl4,2005-02-20 00:26:13
9046,9046,1975-02-02 04:01:22,iqqm,2010-06-14 13:29:43
19046,19046,1975-02-02 04:01:22,iqqm1,2010-06-14 13:29:43
29046,29046,1975-02-02 04:01:22,iqqm2,2010-06-14 13:29:43
39046,39046,1975-02-02 04:01:22,iqqm3,2010-06-14 13:29:43
49046,49046,1975-02-02 04:01:22,iqqm4,2010-06-14 13:29:43
9047,9047,2017-04-10 00:14:08,pwwf,2002-05-31 10:20:06
19047,19047,2017-04-10 00:14:08,pwwf1,2002-05-31 10:20:06
29047,29047,2017-04-10 00:14:08,pwwf2,2002-05-31 10:20:06
39047,39047,2017-04-10 00:14:08,pwwf3,2002-05-31 10:20:06
49047,49047,2017-04-10 00:14:08,pwwf4,2002-05-31 10:20:06
9048,9048,1995-12-01 23:54:55,auwf,1977-10-07 19:43:54
19048,19048,1995-12-01 23:54:55,auwf1,1977-10-07 19:43:54
29048,29048,1995-12-01 23:54:55,auwf2,1977-10-07 19:43:54
39048,39048,1995-12-01 23:54:55,auwf3,1977-10-07 19:43:54
49048,49048,1995-12-01 23:54:55,auwf4,1977-10-07 19:43:54
9049,9049,2021-01-10 12:14:03,iaka,2001-09-19 13:04:49
19049,19049,2021-01-10 12:14:03,iaka1,2001-09-19 13:04:49
29049,29049,2021-01-10 12:14:03,iaka2,2001-09-19 13:04:49
39049,39049,2021-01-10 12:14:03,iaka3,2001-09-19 13:04:49
49049,49049,2021-01-10 12:14:03,iaka4,2001-09-19 13:04:49
9050,9050,1977-09-14 20:06:06,sqxj,1987-07-24 22:55:46
19050,19050,1977-09-14 20:06:06,sqxj1,1987-07-24 22:55:46
29050,29050,1977-09-14 20:06:06,sqxj2,1987-07-24 22:55:46
39050,39050,1977-09-14 20:06:06,sqxj3,1987-07-24 22:55:46
49050,49050,1977-09-14 20:06:06,sqxj4,1987-07-24 22:55:46
9051,9051,2008-03-28 14:57:52,nhvo,1989-09-03 13:40:34
19051,19051,2008-03-28 14:57:52,nhvo1,1989-09-03 13:40:34
29051,29051,2008-03-28 14:57:52,nhvo2,1989-09-03 13:40:34
39051,39051,2008-03-28 14:57:52,nhvo3,1989-09-03 13:40:34
49051,49051,2008-03-28 14:57:52,nhvo4,1989-09-03 13:40:34
9052,9052,2025-04-27 08:32:35,vpgs,1979-07-17 00:40:26
19052,19052,2025-04-27 08:32:35,vpgs1,1979-07-17 00:40:26
29052,29052,2025-04-27 08:32:35,vpgs2,1979-07-17 00:40:26
39052,39052,2025-04-27 08:32:35,vpgs3,1979-07-17 00:40:26
49052,49052,2025-04-27 08:32:35,vpgs4,1979-07-17 00:40:26
9053,9053,2022-06-08 15:49:51,dboa,2001-07-23 19:03:08
19053,19053,2022-06-08 15:49:51,dboa1,2001-07-23 19:03:08
29053,29053,2022-06-08 15:49:51,dboa2,2001-07-23 19:03:08
39053,39053,2022-06-08 15:49:51,dboa3,2001-07-23 19:03:08
49053,49053,2022-06-08 15:49:51,dboa4,2001-07-23 19:03:08
9054,9054,2003-11-22 14:20:19,ynkd,2020-08-25 04:16:20
19054,19054,2003-11-22 14:20:19,ynkd1,2020-08-25 04:16:20
29054,29054,2003-11-22 14:20:19,ynkd2,2020-08-25 04:16:20
39054,39054,2003-11-22 14:20:19,ynkd3,2020-08-25 04:16:20
49054,49054,2003-11-22 14:20:19,ynkd4,2020-08-25 04:16:20
9055,9055,2024-03-15 16:30:44,eqlf,2023-12-26 07:05:13
19055,19055,2024-03-15 16:30:44,eqlf1,2023-12-26 07:05:13
29055,29055,2024-03-15 16:30:44,eqlf2,2023-12-26 07:05:13
39055,39055,2024-03-15 16:30:44,eqlf3,2023-12-26 07:05:13
49055,49055,2024-03-15 16:30:44,eqlf4,2023-12-26 07:05:13
9056,9056,2011-09-30 11:25:45,ufma,1978-05-11 19:29:07
19056,19056,2011-09-30 11:25:45,ufma1,1978-05-11 19:29:07
29056,29056,2011-09-30 11:25:45,ufma2,1978-05-11 19:29:07
39056,39056,2011-09-30 11:25:45,ufma3,1978-05-11 19:29:07
49056,49056,2011-09-30 11:25:45,ufma4,1978-05-11 19:29:07
9057,9057,2008-10-22 07:05:00,ebnv,2007-04-17 08:57:17
19057,19057,2008-10-22 07:05:00,ebnv1,2007-04-17 08:57:17
29057,29057,2008-10-22 07:05:00,ebnv2,2007-04-17 08:57:17
39057,39057,2008-10-22 07:05:00,ebnv3,2007-04-17 08:57:17
49057,49057,2008-10-22 07:05:00,ebnv4,2007-04-17 08:57:17
9058,9058,2006-07-31 02:20:31,xmkv,2020-11-30 14:53:32
19058,19058,2006-07-31 02:20:31,xmkv1,2020-11-30 14:53:32
29058,29058,2006-07-31 02:20:31,xmkv2,2020-11-30 14:53:32
39058,39058,2006-07-31 02:20:31,xmkv3,2020-11-30 14:53:32
49058,49058,2006-07-31 02:20:31,xmkv4,2020-11-30 14:53:32
9059,9059,1994-01-10 22:14:59,zvun,2013-12-14 15:15:15
19059,19059,1994-01-10 22:14:59,zvun1,2013-12-14 15:15:15
29059,29059,1994-01-10 22:14:59,zvun2,2013-12-14 15:15:15
39059,39059,1994-01-10 22:14:59,zvun3,2013-12-14 15:15:15
49059,49059,1994-01-10 22:14:59,zvun4,2013-12-14 15:15:15
9060,9060,1978-11-07 14:21:02,gnfk,2015-10-22 06:13:40
19060,19060,1978-11-07 14:21:02,gnfk1,2015-10-22 06:13:40
29060,29060,1978-11-07 14:21:02,gnfk2,2015-10-22 06:13:40
39060,39060,1978-11-07 14:21:02,gnfk3,2015-10-22 06:13:40
49060,49060,1978-11-07 14:21:02,gnfk4,2015-10-22 06:13:40
9061,9061,1995-06-05 12:03:58,vebt,2018-01-30 04:07:13
19061,19061,1995-06-05 12:03:58,vebt1,2018-01-30 04:07:13
29061,29061,1995-06-05 12:03:58,vebt2,2018-01-30 04:07:13
39061,39061,1995-06-05 12:03:58,vebt3,2018-01-30 04:07:13
49061,49061,1995-06-05 12:03:58,vebt4,2018-01-30 04:07:13
9062,9062,1987-08-27 00:53:40,npys,1983-09-12 04:01:23
19062,19062,1987-08-27 00:53:40,npys1,1983-09-12 04:01:23
29062,29062,1987-08-27 00:53:40,npys2,1983-09-12 04:01:23
39062,39062,1987-08-27 00:53:40,npys3,1983-09-12 04:01:23
49062,49062,1987-08-27 00:53:40,npys4,1983-09-12 04:01:23
9063,9063,2009-08-09 15:10:50,cflg,1980-01-05 10:18:43
19063,19063,2009-08-09 15:10:50,cflg1,1980-01-05 10:18:43
29063,29063,2009-08-09 15:10:50,cflg2,1980-01-05 10:18:43
39063,39063,2009-08-09 15:10:50,cflg3,1980-01-05 10:18:43
49063,49063,2009-08-09 15:10:50,cflg4,1980-01-05 10:18:43
9064,9064,1990-02-27 06:33:23,dcbm,1992-11-10 00:52:23
19064,19064,1990-02-27 06:33:23,dcbm1,1992-11-10 00:52:23
29064,29064,1990-02-27 06:33:23,dcbm2,1992-11-10 00:52:23
39064,39064,1990-02-27 06:33:23,dcbm3,1992-11-10 00:52:23
49064,49064,1990-02-27 06:33:23,dcbm4,1992-11-10 00:52:23
9065,9065,2004-09-01 05:26:22,bqzp,1970-05-06 06:47:45
19065,19065,2004-09-01 05:26:22,bqzp1,1970-05-06 06:47:45
29065,29065,2004-09-01 05:26:22,bqzp2,1970-05-06 06:47:45
39065,39065,2004-09-01 05:26:22,bqzp3,1970-05-06 06:47:45
49065,49065,2004-09-01 05:26:22,bqzp4,1970-05-06 06:47:45
9066,9066,1970-07-13 09:03:44,mlpa,2006-08-19 15:04:01
19066,19066,1970-07-13 09:03:44,mlpa1,2006-08-19 15:04:01
29066,29066,1970-07-13 09:03:44,mlpa2,2006-08-19 15:04:01
39066,39066,1970-07-13 09:03:44,mlpa3,2006-08-19 15:04:01
49066,49066,1970-07-13 09:03:44,mlpa4,2006-08-19 15:04:01
9067,9067,2025-06-21 08:48:58,fqsd,1990-02-15 03:20:04
19067,19067,2025-06-21 08:48:58,fqsd1,1990-02-15 03:20:04
29067,29067,2025-06-21 08:48:58,fqsd2,1990-02-15 03:20:04
39067,39067,2025-06-21 08:48:58,fqsd3,1990-02-15 03:20:04
49067,49067,2025-06-21 08:48:58,fqsd4,1990-02-15 03:20:04
9068,9068,1990-01-03 16:30:13,weqn,1970-12-19 15:32:56
19068,19068,1990-01-03 16:30:13,weqn1,1970-12-19 15:32:56
29068,29068,1990-01-03 16:30:13,weqn2,1970-12-19 15:32:56
39068,39068,1990-01-03 16:30:13,weqn3,1970-12-19 15:32:56
49068,49068,1990-01-03 16:30:13,weqn4,1970-12-19 15:32:56
9069,9069,1994-04-26 22:48:18,pbwc,2013-05-12 18:31:10
19069,19069,1994-04-26 22:48:18,pbwc1,2013-05-12 18:31:10
29069,29069,1994-04-26 22:48:18,pbwc2,2013-05-12 18:31:10
39069,39069,1994-04-26 22:48:18,pbwc3,2013-05-12 18:31:10
49069,49069,1994-04-26 22:48:18,pbwc4,2013-05-12 18:31:10
9070,9070,1996-01-22 10:52:34,kenr,1972-08-21 01:38:39
19070,19070,1996-01-22 10:52:34,kenr1,1972-08-21 01:38:39
29070,29070,1996-01-22 10:52:34,kenr2,1972-08-21 01:38:39
39070,39070,1996-01-22 10:52:34,kenr3,1972-08-21 01:38:39
49070,49070,1996-01-22 10:52:34,kenr4,1972-08-21 01:38:39
9071,9071,1991-12-11 16:25:13,hguu,1989-10-09 23:46:02
19071,19071,1991-12-11 16:25:13,hguu1,1989-10-09 23:46:02
29071,29071,1991-12-11 16:25:13,hguu2,1989-10-09 23:46:02
39071,39071,1991-12-11 16:25:13,hguu3,1989-10-09 23:46:02
49071,49071,1991-12-11 16:25:13,hguu4,1989-10-09 23:46:02
9072,9072,2019-08-28 08:36:09,rxme,2013-07-02 04:00:45
19072,19072,2019-08-28 08:36:09,rxme1,2013-07-02 04:00:45
29072,29072,2019-08-28 08:36:09,rxme2,2013-07-02 04:00:45
39072,39072,2019-08-28 08:36:09,rxme3,2013-07-02 04:00:45
49072,49072,2019-08-28 08:36:09,rxme4,2013-07-02 04:00:45
9073,9073,1972-11-20 10:06:39,uryy,2008-03-12 14:40:25
19073,19073,1972-11-20 10:06:39,uryy1,2008-03-12 14:40:25
29073,29073,1972-11-20 10:06:39,uryy2,2008-03-12 14:40:25
39073,39073,1972-11-20 10:06:39,uryy3,2008-03-12 14:40:25
49073,49073,1972-11-20 10:06:39,uryy4,2008-03-12 14:40:25
9074,9074,1997-05-08 15:01:03,nqxg,2006-01-29 12:38:08
19074,19074,1997-05-08 15:01:03,nqxg1,2006-01-29 12:38:08
29074,29074,1997-05-08 15:01:03,nqxg2,2006-01-29 12:38:08
39074,39074,1997-05-08 15:01:03,nqxg3,2006-01-29 12:38:08
49074,49074,1997-05-08 15:01:03,nqxg4,2006-01-29 12:38:08
9075,9075,1995-04-03 01:42:46,ziac,2015-12-03 02:01:16
19075,19075,1995-04-03 01:42:46,ziac1,2015-12-03 02:01:16
29075,29075,1995-04-03 01:42:46,ziac2,2015-12-03 02:01:16
39075,39075,1995-04-03 01:42:46,ziac3,2015-12-03 02:01:16
49075,49075,1995-04-03 01:42:46,ziac4,2015-12-03 02:01:16
9076,9076,1982-05-22 02:55:15,tvcz,1974-06-18 22:48:23
19076,19076,1982-05-22 02:55:15,tvcz1,1974-06-18 22:48:23
29076,29076,1982-05-22 02:55:15,tvcz2,1974-06-18 22:48:23
39076,39076,1982-05-22 02:55:15,tvcz3,1974-06-18 22:48:23
49076,49076,1982-05-22 02:55:15,tvcz4,1974-06-18 22:48:23
9077,9077,2007-06-25 10:30:50,pjty,2007-07-03 11:27:36
19077,19077,2007-06-25 10:30:50,pjty1,2007-07-03 11:27:36
29077,29077,2007-06-25 10:30:50,pjty2,2007-07-03 11:27:36
39077,39077,2007-06-25 10:30:50,pjty3,2007-07-03 11:27:36
49077,49077,2007-06-25 10:30:50,pjty4,2007-07-03 11:27:36
9078,9078,1995-02-25 05:51:16,fegf,2010-01-19 15:59:13
19078,19078,1995-02-25 05:51:16,fegf1,2010-01-19 15:59:13
29078,29078,1995-02-25 05:51:16,fegf2,2010-01-19 15:59:13
39078,39078,1995-02-25 05:51:16,fegf3,2010-01-19 15:59:13
49078,49078,1995-02-25 05:51:16,fegf4,2010-01-19 15:59:13
9079,9079,2018-10-13 03:12:56,cgpp,2019-11-30 23:52:15
19079,19079,2018-10-13 03:12:56,cgpp1,2019-11-30 23:52:15
