"Campus","Year","Faculty",
"7490","1980","2.136135",
"7491","2023","0",
"7492","2021","157764",
"7493","2012","5481975.963868",
"7494","1989","0",
"7495","1972","10160002",
"7496","2004","3177.19",
"7497","1984","1383765.080426",
"7498","2007","0",
"7499","2001","127.3996647",
"7500","2005","500312132.5999",
"7501","2014","0",
"7502","1998","74.63",
"7503","1979","0.487406",
"7504","1987","59.3474",
"7505","1980","13.1",
"7506","1970","132030945.43",
"7507","1988","13588.506984545",
"7508","2007","0.1821016",
"7509","1976","3056429.1161",
"7510","2000","38550.9334056",
"7511","1974","348099702.4",
"7512","2017","0.98922",
"7513","1980","4904523.61093",
"7514","1992","2.061123733",
"7515","1980","0",
"7516","2009","0.508",
"7517","2011","19425680.728",
"7518","1972","11023.3038192",
"7519","2013","8078.5641",
"7520","1983","0",
"7521","2012","4077.95",
"7522","2020","81948.375133",
"7523","2025","2.48234082",
"7524","2011","250095.941186",
"7525","1990","2088.64532552",
"7526","1994","161992.61",
"7527","2012","684",
"7528","1972","0.74470048",
"7529","1983","82309932.52",
"7530","2012","20.8",
"7531","2018","3263600.9059819",
"7532","1970","2134143.8962201",
"7533","1999","1",
"7534","1971","378075.27548",
"7535","2002","72.73803739",
"7536","2011","4051269.86",
"7537","1995","2282.34",
"7538","2001","21264.809",
"7539","2013","527172.9064",
"7540","1984","461.7",
"7541","2016","38067886.526306",
"7542","1986","355.84055797",
"7543","2000","365.22",
"7544","2025","32134.482",
"7545","2012","1.275371",
"7546","1983","116.797278",
"7547","2014","5",
"7548","2014","19.807015161",
"7549","2010","0.68",
"7550","2014","135.929",
"7551","2017","49410121.99",
"7552","2018","7216.4639205",
"7553","1985","4588.3",
"7554","1987","8.9518",
"7555","1977","0",
"7556","2007","24127.05",
"7557","1994","30046830.09328",
"7558","2007","2937456.3376728",
"7559","2005","143594",
"7560","1993","72041810.870093",
"7561","1998","39216.773",
"7562","2019","0",
"7563","2024","2200",
"7564","1990","8757.993266446",
"7565","2020","344.76625",
"7566","2007","0",
"7567","1997","8.56",
"7568","2016","2442.1",
"7569","1983","130246683.12665",
"7570","2021","1.75",
"7571","1985","5",
"7572","1985","11.208226",
"7573","2012","0.41112098",
"7574","2025","0",
"7575","2016","255.604142987",
"7576","2002","83785306.357",
"7577","1986","509779145.6",
"7578","2016","144947167.36022",
"7579","2011","59131046.724425",
"7580","1991","30",
"7581","1976","0",
"7582","2022","0.22",
"7583","2020","4",
"7584","1992","407467.6836",
"7585","1979","11334.401438",
"7586","2005","29240166.790574",
"7587","2012","49.783202",
"7588","1991","0",
"7589","1980","2843242",
"7590","2020","18859.835547",
"7591","2012","8196758.77",
"7592","1982","2030480.47",
"7593","1993","20",
"7594","2014","103",
"7595","1987","75.1699593",
"7596","2005","5.1",
"7597","1997","107.14",
"7598","1986","50875987.891467",
"7599","1997","3773305",
"7600","1980","527303475.12886",
"7601","1992","0",
"7602","1972","582.1349",
"7603","1989","0",
"7604","1999","1.75821843",
"7605","2013","75633.7",
"7606","1985","4953438.31166",
"7607","1976","3127.375",
"7608","1977","47.4687978",
"7609","2017","48653.644306",
"7610","2003","479326.36513381",
"7611","2004","2715.8",
"7612","2020","1.814177746",
"7613","2007","351378.3",
"7614","2023","7.9424505",
"7615","2024","733467.8229904",
"7616","2013","8018346.3",
"7617","1971","14.979",
"7618","2010","370881",
"7619","2007","1291871.8604",
"7620","2012","14229.470536",
"7621","2020","2132.0953",
"7622","2000","210384.0353",
"7623","2005","5070171.3",
"7624","1976","6043425.5217",
"7625","2002","6896.128",
"7626","2003","0",
"7627","2016","59340.84",
"7628","2004","42.518801942",
"7629","1987","0.28328",
"7630","1989","33438.090704807",
"7631","1983","293106644.93156",
"7632","1992","7273863.15278",
"7633","1979","1.9164",
"7634","1977","90165.539688",
"7635","1981","0",
"7636","1986","23161.864396",
"7637","1994","10.873",
"7638","1989","1338.22",
"7639","1971","211320.93",
"7640","2011","5",
"7641","1976","3778673.2248209",
"7642","2011","35485468.5",
"7643","2000","28.188391601",
"7644","1975","75017.4934",
"7645","1979","11216253.854996",
"7646","2005","2655901.452914",
"7647","1974","1337241.3581775",
"7648","1996","831.926715723",
"7649","1994","6997125.87472",
"7650","2012","0",
"7651","2002","68387018.427",
"7652","2018","32.304",
"7653","1973","44334.84",
"7654","2020","0",
"7655","2022","56.784633",
"7656","2017","5016244.729",
"7657","1978","430.29",
"7658","2001","49650356.5607",
"7659","2002","0",
"7660","1980","1832335.69",
"7661","2010","5004979.202",
"7662","2016","1.38",
"7663","1997","283719.6",
"7664","1981","20285248.07046",
"7665","1996","64451.539",
"7666","2005","0.54907328",
"7667","1973","577856.942",
"7668","1973","3.70729587",
"7669","1971","37406",
"7670","2004","1.6712503",
"7671","2002","20205243.824202",
"7672","1982","92517298.144",
"7673","1976","179684139",
"7674","2017","121164837.1315",
"7675","2016","7636331.82",
"7676","1999","254",
"7677","1998","30.09",
"7678","1985","538809968.09248",
"7679","2006","217993.2784866",
"7680","2000","114",
"7681","2005","696246.6453899",
"7682","2012","434604.5004483",
"7683","1995","7103589",
"7684","1986","437.363",
"7685","1981","5950",
"7686","2014","4.7127",
"7687","1995","217757.39408127",
"7688","2022","0",
"7689","2020","1262726",
"7690","1980","300421.356",
"7691","2008","9.58",
"7692","1975","215764.70315",
"7693","1970","2.1473626",
"7694","1996","180.96463",
"7695","1994","53552392.498",
"7696","1980","0",
"7697","1977","529.8938",
"7698","2016","316312682.43694",
"7699","1975","1393027.88829",
"7700","1991","327786.1049",
"7701","1971","3614",
"7702","2020","13531818",
"7703","1995","11612018.9273",
"7704","1971","7566456",
"7705","2008","0.86108",
"7706","2014","0",
"7707","1993","758721.0476357",
"7708","1984","158.44",
"7709","1980","518.3006358",
"7710","2016","6378033.08",
"7711","2009","0",
"7712","2006","14788.723872024",
"7713","1997","40473.8",
"7714","1983","2820139.1",
"7715","1987","0",
"7716","1971","27.10091",
"7717","2006","167218.36720497",
"7718","2000","1282.254935",
"7719","2024","3351408.162",
"7720","1992","0.1",
"7721","1992","211891169.35784",
"7722","2004","3222372.83685",
"7723","2002","457.6004363",
"7724","1982","6091057.34599",
"7725","1973","71.2542",
"7726","2023","8.906",
"7727","1996","1.24313",
"7728","1995","37817555.30767",
"7729","2018","41",
"7730","2019","0",
"7731","1990","0",
"7732","1978","4412.2355",
"7733","2005","5",
"7734","2021","10.52",
"7735","2005","250461.32300159",
"7736","2023","343323.45",
"7737","2012","1259167.457819",
"7738","1992","283.53191",
"7739","2022","367348.92383",
"7740","2020","490255.3",
"7741","1992","5050928.26",
"7742","1986","74833.762501595",
"7743","1973","0",
"7744","1974","1.6",
"7745","1982","0",
"7746","1990","3.140586195",
"7747","2011","55380.62597278",
"7748","2009","0",
"7749","1984","6785.0492145",
"7750","2001","58.827267",
"7751","1974","95951356.9905",
"7752","2014","431.05636",
"7753","2013","1.07448",
"7754","2007","246712370.62569",
"7755","1974","39626580.19",
"7756","1995","62606.77219589",
"7757","2010","86.084455422",
"7758","2008","0.4452327",
"7759","2024","13450579.3627",
"7760","1972","51.850704135",
"7761","1981","1203.548",
"7762","2010","0",
"7763","1979","5768.8714",
"7764","2021","3189",
"7765","2008","76996961.7759",
"7766","1973","311.3",
"7767","2018","15865.51",
"7768","1970","2.019878",
"7769","2000","615850.60844488",
"7770","1983","1.8797",
"7771","1987","13.495",
"7772","1975","0",
"7773","1976","138063542.46208",
"7774","1974","20258.90230769",
"7775","2007","56941468.286825",
"7776","2006","509",
"7777","2017","329.2125386",
"7778","2024","1.68379",
"7779","1991","0",
"7780","1994","194566.104",
"7781","1985","616957.83658395",
"7782","1972","2119699.9",
"7783","2004","64340640.19989",
"7784","2006","8.21",
"7785","1993","0",
"7786","1982","664.1605",
"7787","1985","23.0736376",
"7788","1975","150302.34095",
"7789","1988","580.0311812",
"7790","2006","394.94",
"7791","2003","3239.7305",
"7792","1974","164653094.14",
"7793","1983","52251717.063925",
"7794","2023","382.977692",
"7795","2006","1091.52",
"7796","1974","173478.1829779",
"7797","2002","85811786.828478",
"7798","1990","20511.14803",
"7799","2017","10954.8511",
"7800","1992","34",
"7801","2025","0.070185975",
"7802","2002","6921488.86578",
"7803","1973","2503445.2",
"7804","2023","2.7379217",
"7805","1985","89.5653418",
"7806","1982","5404559",
"7807","2019","4993885.9528522",
"7808","2018","443084500.784",
"7809","2023","1431940.669",
"7810","2022","112.5",
"7811","1974","29818689",
"7812","1993","19154780.798",
"7813","1997","3041467.32206",
"7814","2014","54",
"7815","1971","0.3",
"7816","1994","6587630.651",
"7817","1997","49182272",
"7818","1980","3938.00160807",
"7819","2017","23334669.842481",
"7820","1983","110123737.91766",
"7821","2010","212.32",
"7822","1974","0",
"7823","1976","166.8811",
"7824","1977","400275.948",
"7825","1979","8.95",
"7826","2004","9158.0605621",
"7827","2000","1.63071",
"7828","1981","34.43764364",
"7829","1991","155722934.7349",
"7830","2022","2.1825",
"7831","2020","188863.4",
"7832","2013","3803.15",
"7833","1975","0.8",
"7834","2002","199.747503",
"7835","1999","0",
"7836","1972","664618.668367",
"7837","2024","4.27314444",
"7838","1973","715.372",
"7839","2019","17.36726267",
"7840","2007","21382581.1331",
"7841","2010","614851.249",
"7842","2001","379371.3782866",
"7843","1981","658.18906372",
"7844","2012","0",
"7845","1998","3546990.49",
"7846","2018","551",
"7847","1984","60.46",
"7848","2012","1265091.72086",
"7849","2003","0",
"7850","2000","11505.545076",
"7851","2018","13446.3363",
"7852","2017","7503754.949",
"7853","2013","0",
"7854","2014","2043.7216607",
"7855","1997","1.255",
"7856","1977","33902939.5199",
"7857","1994","4780.4755487",
"7858","2006","38580320.74049",
"7859","1982","4256.50015",
"7860","2025","5626934.1758096",
"7861","2014","1958.934",
"7862","2012","118712342",
"7863","2003","370.854821",
"7864","1998","0.055",
"7865","2001","9.84147381",
"7866","1987","621",
"7867","2019","84923.41801335",
"7868","1987","0",
"7869","2007","3.605907",
"7870","2002","31.03745",
"7871","1970","3930.565507737",
"7872","2003","0",
"7873","1972","0",
"7874","1985","2029",
"7875","1985","0",
"7876","2022","0",
"7877","2020","69839.711",
"7878","2015","580.1686",
"7879","1976","317735897.59",
"7880","2003","4901.545164361",
"7881","1979","200278198.145",
"7882","2022","0",
"7883","2009","0",
"7884","2000","400261",
"7885","2002","518.89106665",
"7886","2006","1858.2",
"7887","2007","43312521.465344",
"7888","2006","5",
"7889","1980","87537735.773875",
"7890","2002","32701.66385885",
"7891","2006","128048.51327",
"7892","2019","14247382",
"7893","1994","6959.80211276",
"7894","2008","389112749.84048",
"7895","1973","30791642.608366",
"7896","2023","8095.1",
"7897","2005","0",
"7898","1970","3835.52342",
"7899","1976","3978172",
"7900","2015","2.77",
"7901","1996","5612.093811",
"7902","2025","342265.14885993",
"7903","1971","1623973.8795",
"7904","1990","14090.94",
"7905","1970","103560956.38508",
"7906","2016","310.299095",
"7907","1983","192704104.97085",
"7908","1977","45508403",
"7909","2015","391.209",
"7910","2000","4796751.375",
"7911","1984","1904323.7",
"7912","2015","0",
"7913","1991","21759",
"7914","1983","6492465.09",
"7915","2016","161733",
"7916","1980","3.3092987",
"7917","2012","43.7529932",
"7918","1979","266.8168",
"7919","2004","1.31",
"7920","1975","30.195945",
"7921","1997","16858745.35",
"7922","2015","709489.69424644",
"7923","1999","14973817.317157",
"7924","1971","55189750.209716",
"7925","1994","25377263.9464",
"7926","2021","0.14231",
"7927","2011","348825.620139",
"7928","1984","267143.57",
"7929","2010","1120996.153",
"7930","2018","1707.69414833",
"7931","2011","74.545375",
"7932","2010","5729",
"7933","1992","426832572",
"7934","1993","440825.27622",
"7935","1977","1300064.297738",
"7936","2006","12878455",
"7937","1976","18667549.256538",
"7938","2008","35622104",
"7939","1998","79.297",
"7940","2012","0",
"7941","2004","1521.081",
"7942","1971","79",
"7943","2004","18992.38054696",
"7944","1972","1882768.4160761",
"7945","2009","22181.49035552",
"7946","1980","13.7",
"7947","1989","7.484",
"7948","2006","430.715415707",
"7949","1999","534144.263733",
"7950","1982","188188020.71981",
"7951","2000","12.3772299",
"7952","1989","233824.2",
"7953","1978","10506.05216548",
"7954","1978","323959894.609",
"7955","1983","176.456",
"7956","2007","47.408865014",
"7957","2023","3.90722",
"7958","2008","3734.65894842",
"7959","1991","28631",
"7960","2007","0.174115",
"7961","2001","5447.353349249",
"7962","1983","271854.6",
"7963","2004","0.48",
"7964","1977","1391.06",
"7965","1987","19037384.639281",
"7966","1994","1.361073",
"7967","2002","79140",
"7968","2012","46.592302196",
"7969","1994","326165.2736",
"7970","2008","325790.448548",
"7971","2016","8305.5255",
"7972","2006","74770139",
"7973","1985","0",
"7974","2007","5071688.15",
"7975","2006","7014.2135",
"7976","1975","3727590.9169965",
"7977","1981","217.063",
"7978","1984","192408658.52671",
"7979","2004","35.2410898",
"7980","1973","345.2445",
"7981","2010","19709749.039798",
"7982","2015","0.7521",
"7983","2015","245178263.0846",
"7984","1973","14.4",
"7985","2008","240.2",
"7986","1981","99904.8088714",
"7987","1993","13.63145795",
"7988","2015","112977.8",
"7989","1983","643154605.8856",
"7990","2020","554192",
"7991","1990","183.93079574",
"7992","1976","146187.321",
"7993","1996","568.212989",
"7994","2021","0",
"7995","1999","2702.12369",
"7996","2001","3276.41109",
"7997","1990","68.046",
"7998","2011","1.908516848",
"7999","1995","0",
"8000","2022","0",
"8001","1994","0.48164351",
"8002","2025","37449.4",
"8003","1988","2288415.81358",
"8004","2013","26381551.577043",
"8005","1995","155904.8250965",
"8006","1981","0",
"8007","1993","2",
"8008","1971","165990.75673",
"8009","2012","38552574.94239",
"8010","2015","859042.83902",
"8011","1978","255431593",
"8012","1970","51898",
"8013","2010","31991.3916",
"8014","1996","0",
"8015","1985","0",
"8016","2014","727446458.0381",
"8017","2017","1134215.8418766",
"8018","2017","125929022.08",
"8019","2017","354281.18285",
"8020","1989","60456.251",
"8021","2001","1027938.5792688",
"8022","2025","689741.93209",
"8023","1986","3409",
"8024","1976","687347689.6467",
"8025","1999","5717605.1",
"8026","2007","359973.8917",
"8027","1986","2910.76",
"8028","2019","557922.93472",
"8029","2011","341.4495956",
"8030","2019","503587.86309",
"8031","1979","541588.5085",
"8032","1982","0",
"8033","1994","334626.567891",
"8034","2010","195.30601",
"8035","1999","150.5472745",
"8036","2001","664854032.0411",
"8037","2007","587548.42753835",
"8038","2014","36013.9545482",
"8039","2007","2860.59798",
"8040","2002","27782260",
"8041","1979","738.84859",
"8042","2013","123294.3",
"8043","2002","14755801.77239",
"8044","2014","47190.205",
"8045","1997","15469.6",
"8046","1995","972086",
"8047","1995","8315912.4220836",
"8048","1993","14188.34",
"8049","1982","12739.8627851",
"8050","1993","77769407.87",
"8051","1977","240917.83767",
"8052","1981","825354.99",
"8053","1993","621.039063953",
"8054","1986","26384.203384",
"8055","1990","67462.20508481",
"8056","2001","52532518.53",
"8057","1996","45884245.440203",
"8058","1971","151469639.03385",
"8059","1985","12800874.16",
"8060","1970","2.43382",
"8061","1991","209822.4137845",
"8062","2016","0",
"8063","1973","31494294",
"8064","1990","1.32718",
"8065","1971","325197.1",
"8066","2010","98544.7",
"8067","2011","2471483",
"8068","1976","1059286.9812049",
"8069","2001","0.62989344",
"8070","1971","559.86819",
"8071","2016","25741265.717",
"8072","2006","15943596.1097",
"8073","1980","2994.342147314",
"8074","2022","463.5565427",
"8075","1989","6.28",
"8076","2015","49110.09",
"8077","2019","21295329.117502",
"8078","2012","690.0423164",
"8079","2006","14874139.2",
"8080","1998","1145.584",
"8081","2022","114.1232983",
"8082","1984","9689982.6230909",
"8083","1993","98.21126",
"8084","2009","35708.729054",
"8085","2020","0",
"8086","2008","1801430.8931306",
"8087","2017","8401769.80292",
"8088","2021","25.9442",
"8089","2001","1491.3067",
"8090","2024","35.450016",
"8091","1977","0",
"8092","1983","33.827972392",
"8093","1997","1697.6828111",
"8094","2025","27431",
"8095","2004","7252867.3188",
"8096","1992","358.52714143",
"8097","1970","2",
"8098","2004","7.8708",
"8099","2014","218.42234882",
"8100","2022","18.1",
"8101","1971","0.899478",
"8102","2006","0",
"8103","1970","2797",
"8104","1979","4036.8266",
"8105","1980","1105156.362",
"8106","1990","15931497.84856",
"8107","1970","564.1",
"8108","2022","0",
"8109","2015","7548.064634",
"8110","1992","47.3167968",
"8111","1993","96575.941351188",
"8112","2003","380.25594",
"8113","1982","4202174.538",
"8114","1980","30.7",
"8115","1983","347.97",
"8116","1982","110356405.50961",
"8117","1995","38445.7639",
"8118","1986","0.394256",
"8119","1996","4072357.43",
"8120","1991","1.1846795",
"8121","2020","281988.7036",
"8122","1990","193635017.66087",
"8123","1992","253215.90465",
"8124","1983","7319.3517",
"8125","2023","1609963.779",
"8126","2015","0",
"8127","2014","404681.41810131",
"8128","1986","38952.273",
"8129","1998","12662883.5",
"8130","1973","0",
"8131","1987","351391266.8108",
"8132","2009","595093309",
"8133","1991","660032.5015689",
"8134","1987","249708.2841579",
"8135","2015","8.006",
"8136","1976","284656",
"8137","2001","4611.04666",
"8138","2008","508441.473",
"8139","1989","56.638606",
"8140","1985","41.01249488",
"8141","1979","27.487349",
"8142","1974","3941.23678",
"8143","2022","411725580",
"8144","2000","516668.048",
"8145","2023","7.725",
"8146","1990","1.4251",
"8147","1971","105601.79",
"8148","1993","166043744.1094",
"8149","2025","833592888.61505",
"8150","1987","1680278",
"8151","2005","44337866.5175",
"8152","2024","661986.9687096",
"8153","2011","14437",
"8154","2019","228673.3",
"8155","1986","1.3787409",
"8156","2013","1849253.06013",
"8157","2015","0",
"8158","1972","7536.13",
"8159","1989","2507.47009637",
"8160","2021","2.374223296",
"8161","2016","259.455",
"8162","1994","0",
"8163","1984","1.4191412",
"8164","2019","0",
"8165","1978","5446.6",
"8166","1978","0.137",
"8167","1973","5421.54805932",
"8168","1992","2.77818832",
"8169","1989","59.06250886",
"8170","2005","766125.5752",
"8171","1986","4.09",
"8172","2011","1129557.2417995",
"8173","1988","10129033.153041",
"8174","2025","641.2072",
"8175","1997","0",
"8176","1977","20316.777",
"8177","2020","3.941",
"8178","2011","5678.8418",
"8179","2024","1854.52",
"8180","2004","1367701",
"8181","1971","20",
"8182","2015","0",
"8183","2008","1077.09",
"8184","2005","253.499",
"8185","2013","1.25895",
"8186","2009","6578",
"8187","1981","0.9743834",
"8188","1988","27051.149755121",
"8189","2015","483.99645328",
"8190","2025","6.9335417",
"8191","1978","5.943",
"8192","2016","77499373.17355",
"8193","1978","1279536.1665",
"8194","1976","155.995",
"8195","1971","27.06",
"8196","1990","9509",
"8197","1975","126.9091",
"8198","1996","730.349171",
"8199","2001","208602647.84859",
"8200","1975","130759905.99081",
"8201","1988","380563347.45571",
"8202","2001","7429.3491888",
"8203","1997","1023894.5413437",
"8204","1987","191269.95081",
"8205","2009","0",
"8206","2008","16.556",
"8207","1976","39578",
"8208","1979","34539",
"8209","1999","4050898.05",
"8210","2025","1.2663231",
"8211","2000","37296147.24523",
"8212","1973","1831.4981872",
"8213","2006","11206.7135734",
"8214","1998","20842125.74",
"8215","1977","20248.71",
"8216","2021","278798.41173037",
"8217","1991","43.244189",
"8218","2001","2809667.332334",
"8219","2018","74514039.63",
"8220","1994","133859.9597",
"8221","1991","3637.683",
"8222","2014","31.6281",
"8223","2013","288798.79651016",
"8224","2010","32637238.28",
"8225","1981","96.0724",
"8226","2011","47.14039",
"8227","2023","0",
"8228","1987","4535122.283",
"8229","2002","385546409",
"8230","1983","1.6094",
"8231","1986","25934.9",
"8232","1970","4.00266133",
"8233","2024","0",
"8234","2018","165275044",
"8235","1981","1088.86248513",
"8236","2018","332343.6",
"8237","2023","18583.559941146",
"8238","2017","257887.5927",
"8239","2013","17077.98",
"8240","1990","1176840",
"8241","1988","0",
"8242","2023","54",
"8243","2024","41238.58311982",
"8244","1976","60998.951371404",
"8245","1976","49204.243589018",
"8246","1980","0",
"8247","1970","263.27553721",
"8248","1987","117.809579",
"8249","1971","641.71",
"8250","2012","1581565.7",
"8251","1989","1.320167021",
"8252","1977","0",
"8253","1996","0",
"8254","2007","140.517",
"8255","1973","52.29981497",
"8256","2014","584297.230367",
"8257","2016","54175.45708152",
"8258","2016","0",
"8259","1981","660.68",
"8260","2002","1.306514",
"8261","1983","1137.2",
"8262","1981","7723.079",
"8263","2016","111374.15052556",
"8264","1996","376730380.651",
"8265","1999","390844631.524",
"8266","2017","683075246",
"8267","2010","2251268.6148",
"8268","1980","61651927.67",
"8269","1970","820244.26072376",
"8270","2009","54650130.849673",
"8271","2022","160775.36",
"8272","1987","527",
"8273","2000","416308315.71198",
"8274","1995","9.8206397",
"8275","1982","10650.0282006",
"8276","1989","694561.80476",
"8277","1977","14159464",
"8278","2002","0",
"8279","1980","6476504.569",
"8280","1980","285639575.96501",
"8281","1990","0",
"8282","1998","124143.540623",
"8283","2009","129.77",
"8284","2020","15411402.9",
"8285","1998","775483682.64",
"8286","1989","0",
"8287","2007","26509.7251815",
"8288","2009","2.874",
"8289","2022","414.62117658",
"8290","2007","12256.35",
"8291","2022","4.9",
"8292","2011","41608495.51",
"8293","2006","3616327.5784628",
"8294","2002","2144819.7495115",
"8295","1991","0.0976",
"8296","1994","30.1",
"8297","1981","28910689.8241",
"8298","1991","27491.4422002",
"8299","1989","285959706.26837",
"8300","1999","241046.48102626",
"8301","2009","4075.584807848",
"8302","1980","719.609211",
"8303","2016","36.056244",
"8304","2005","565735.16622879",
"8305","2003","36646.434804833",
"8306","1973","27.681",
"8307","1983","30891.121725613",
"8308","1996","7.7",
"8309","1982","30768.77014",
"8310","1973","102.045726",
"8311","1996","4.0449744",
"8312","2025","35862504",
"8313","2013","2.3009",
"8314","1993","16",
"8315","2010","13122707.18",
"8316","1985","0",
"8317","1970","422980165",
"8318","2021","75469264.06359",
"8319","2023","0",
"8320","2000","0",
"8321","1980","42.8572171",
"8322","2019","0.80020953",
"8323","1996","3860152.395",
"8324","2015","91269.8",
"8325","2018","560296.5246",
"8326","2002","4.96229",
"8327","1985","4.3051",
"8328","1973","49",
"8329","1975","1278294.141499",
"8330","2006","0.888",
"8331","1984","0",
"8332","1990","17507.455",
"8333","2002","20930751.943",
"8334","1995","446.864",
"8335","1976","27.53001012",
"8336","1998","0.5410091",
"8337","1995","688525.91079848",
"8338","2001","1",
"8339","2013","719685555",
"8340","1986","81037579.536488",
"8341","2023","68093.7",
"8342","1999","19973.0302",
"8343","1973","38131.18385648",
"8344","1995","16907.8038",
"8345","1986","5313546.8",
"8346","2016","6901.40774882",
"8347","2013","7909.5716539",
"8348","2012","1088830.168318",
"8349","1992","89833099.452756",
"8350","2002","26036.427",
"8351","2014","315",
"8352","2008","45009710.13622",
"8353","1978","15340952.1",
"8354","1991","600305.07189382",
"8355","2012","1358318.1",
"8356","2007","3991400",
"8357","1994","0.665208064",
"8358","1999","2.3005759",
"8359","1995","7241121.659",
"8360","1991","646606",
"8361","1994","212.995152396",
"8362","2014","3.776957",
"8363","1999","1202.6",
"8364","1976","2.56",
"8365","2024","0",
"8366","2021","5082.23737429",
"8367","1981","54801611.116155",
"8368","1982","195.7634",
"8369","1989","3388392.2083419",
"8370","1986","86801.6422015",
"8371","1979","167459292.73763",
"8372","1993","57885.2",
"8373","2021","4739.994475",
"8374","1998","227722.9514226",
"8375","1984","287739.5",
"8376","2015","50970.40009",
"8377","1979","3.2925035",
"8378","2008","2.402477",
"8379","1980","20948",
"8380","1996","40328",
"8381","1990","161.219221887",
"8382","1980","108383.608",
"8383","1982","0.60831",
"8384","1994","631047.5304",
"8385","2014","112.895509327",
"8386","1985","71870921.691771",
"8387","2019","0.4",
"8388","1970","3383.656",
"8389","1977","3681.601",
"8390","2023","475.7876396",
"8391","1986","112.3410105",
"8392","2012","1.86074",
"8393","1976","14933.423683938",
"8394","1996","34015098.401458",
"8395","1970","381.75",
"8396","2021","10",
"8397","2022","741.817",
"8398","1995","2.882187632",
"8399","1997","14.1124",
"8400","1982","170.51",
"8401","1978","159289249.94711",
"8402","2005","0",
"8403","1995","29378.847",
"8404","2004","3255082.023908",
"8405","2021","825.283768",
"8406","2003","2444311.133066",
"8407","1976","30248386.910509",
"8408","1988","38",
"8409","1982","15.8",
"8410","1970","39.692147",
"8411","1990","553082468.2973",
"8412","2011","0",
"8413","1988","5590.22443",
"8414","2025","6530.5050815",
"8415","1984","0.806269",
"8416","2010","186589",
"8417","2009","20530308.8",
"8418","2024","0.0959",
"8419","1975","25.22976",
"8420","2007","57960606.037219",
"8421","1999","53360.6677",
"8422","1996","17.4",
"8423","2022","0",
"8424","1997","539345.56627579",
"8425","2012","4105.95986",
"8426","2018","2",
"8427","1991","128.2",
"8428","2005","0.69",
"8429","2012","8.226",
"8430","2007","840158.9990482",
"8431","1997","1254.7453",
"8432","2014","8.07213",
"8433","1998","239545.72482654",
"8434","1993","0",
"8435","2003","2465.605207",
"8436","2017","56752429.519075",
"8437","2019","3256134.2090832",
"8438","2002","1",
"8439","1972","242.54",
"8440","1974","100502.568",
"8441","1981","130",
"8442","2012","223096321.007",
"8443","2018","15525804.027",
"8444","1972","76",
"8445","1971","51.2",
"8446","2018","41.42727016",
"8447","2004","508485862.47027",
"8448","2007","0",
"8449","2022","17.070112864",
"8450","2017","0",
"8451","1970","240426344",
"8452","1995","2.817",
"8453","1981","0",
"8454","1988","6200223.248",
"8455","1990","6304621.944",
"8456","1990","42.045313",
"8457","2009","7869.09684953",
"8458","2020","173.9",
"8459","2004","31135274.48792",
"8460","2022","6.340007637",
"8461","2025","62237.71",
"8462","1976","6036.185",
"8463","2012","108225.2",
"8464","1999","38",
"8465","1984","504670974.81",
"8466","2019","152125.623",
"8467","1992","0.071717632",
"8468","2016","14872.03873401",
"8469","2020","0",
"8470","2025","427.962324735",
"8471","2006","67544.8",
"8472","2014","225040.92669",
"8473","2012","187365.688",
"8474","1999","8305365.3308375",
"8475","1977","6347.1999",
"8476","1999","1924.9923944",
"8477","1994","178468.2501901",
"8478","1992","0",
"8479","2011","99.8",
"8480","1989","735984577",
"8481","1998","0",
"8482","2012","488681601.5296",
"8483","2023","34503.8",
"8484","1976","191368.02293475",
"8485","2008","85.1",
"8486","2025","1.827674618",
"8487","1988","9.1397",
"8488","1983","1.309",
"8489","2010","0",
"8490","1990","2084.077",
"8491","1999","753",
"8492","1998","23.91332498",
"8493","1992","0.85094",
"8494","2000","6728197.3918954",
"8495","2007","27.0098409",
"8496","2015","11330080.828533",
"8497","2009","71593892.9757",
"8498","2013","6752.9351",
"8499","1979","5872.74495",
"8500","1999","0.81",
"8501","1973","753563.96",
"8502","1993","366",
"8503","2020","0.6962",
"8504","2008","193222943.41225",
"8505","1974","1484.5924407",
"8506","1997","545.92489",
"8507","1983","2866",
"8508","1979","56876.858306862",
"8509","2024","328643333.26275",
"8510","2018","1055",
"8511","2011","90.606493154",
"8512","1979","869.8341533",
"8513","1982","20.3",
"8514","1989","158.405",
"8515","2004","5",
"8516","1998","88595.1",
"8517","1975","574009.8217434",
"8518","2013","8108633.673273",
"8519","2002","7.34376",
"8520","1999","0.51177",
"8521","2010","305850",
"8522","1990","303.91552",
"8523","2020","230.18",
"8524","1973","79347.119",
"8525","1990","27707.382128839",
"8526","2018","0",
"8527","1996","6.23",
"8528","1996","35325347.43",
"8529","1977","0",
"8530","2021","2382.4",
"8531","1983","2.23741",
"8532","1979","41731864.4",
"8533","1987","3782854.95106",
"8534","2015","14443018.803",
"8535","2024","24726412.199541",
"8536","1991","6419.1",
"8537","2010","0.121",
"8538","1992","6811433.5657676",
"8539","1982","7.285",
"8540","1985","10148.2",
"8541","1994","0",
"8542","2010","0",
"8543","1994","4620.07315",
"8544","1987","2.51726933",
"8545","2018","15553.2049",
"8546","2007","13504733.936653",
"8547","2021","0",
"8548","1970","39304.041689261",
"8549","1982","817899.551147",
